Code,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Body
EMB-TPC-TPC0062-234-RD-L,All Products,,Trump-Pence KAG Women's Dry Wicking Polo - Red,Large,50.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-maga-womens-dry-wicking-polo-red-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3658-Edit.jpg?v=1573314825,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0062-234-RD-XL,All Products,,Trump-Pence KAG Women's Dry Wicking Polo - Red,X-Large,50.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-maga-womens-dry-wicking-polo-red-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3658-Edit.jpg?v=1573314825,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0062-234-RD-2X,All Products,,Trump-Pence KAG Women's Dry Wicking Polo - Red,2XL,52.50,Yes,https://shop.donaldjtrump.com/products/trump-pence-maga-womens-dry-wicking-polo-red-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3658-Edit.jpg?v=1573314825,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
EMB-TPC-TPC0062-234-RD-3X,All Products,,Trump-Pence KAG Women's Dry Wicking Polo - Red,3XL,55.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-maga-womens-dry-wicking-polo-red-1,https://cdn.shopify.com/s/files/1/1427/9954/products/JRP_3658-Edit.jpg?v=1573314825,"<p>Dress up or down in this stylish and comfortable polo, proudly showing your support for America’s winning ticket.</p>
<ul>
<li>5.75 oz.</li>
<li>96% Dry Wicking Poly Pique, 4% Spandex</li>
<li>Snag resistant fabric</li>
<li>Wrinkle resistant</li>
<li>Proudly made in the USA</li>
</ul>"
DTC-LSMAGAM-WH-SM,All Products,,Trump-Pence Make America  Great Again Long Sleeve T-Shirt - White,Small,36.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-mens-long-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Men_s-Long-Sleeve-Tee---White.jpg?v=1502476370,"<p>Show your support and pride for America’s ticket with style with this comfortable long sleeve tee.</p>
<p><span>• Fine Jersey (100% Cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in </span>USA</p>"
DTC-LSMAGAM-WH-MD,All Products,,Trump-Pence Make America  Great Again Long Sleeve T-Shirt - White,Medium,36.00,No,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-mens-long-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Men_s-Long-Sleeve-Tee---White.jpg?v=1502476370,"<p>Show your support and pride for America’s ticket with style with this comfortable long sleeve tee.</p>
<p><span>• Fine Jersey (100% Cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in </span>USA</p>"
DTC-LSMAGAM-WH-LG,All Products,,Trump-Pence Make America  Great Again Long Sleeve T-Shirt - White,Large,36.00,No,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-mens-long-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Men_s-Long-Sleeve-Tee---White.jpg?v=1502476370,"<p>Show your support and pride for America’s ticket with style with this comfortable long sleeve tee.</p>
<p><span>• Fine Jersey (100% Cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in </span>USA</p>"
DTC-LSMAGAM-WH-XL,All Products,,Trump-Pence Make America  Great Again Long Sleeve T-Shirt - White,X-Large,36.00,No,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-mens-long-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Men_s-Long-Sleeve-Tee---White.jpg?v=1502476370,"<p>Show your support and pride for America’s ticket with style with this comfortable long sleeve tee.</p>
<p><span>• Fine Jersey (100% Cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in </span>USA</p>"
DTC-LSMAGAM-WH-2X,All Products,,Trump-Pence Make America  Great Again Long Sleeve T-Shirt - White,2XL,36.00,No,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-mens-long-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Men_s-Long-Sleeve-Tee---White.jpg?v=1502476370,"<p>Show your support and pride for America’s ticket with style with this comfortable long sleeve tee.</p>
<p><span>• Fine Jersey (100% Cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in </span>USA</p>"
DTC-TPMAGAM-BK-SM,All Products,,Trump-Pence Make America Great Again Tee - Black,Small,24.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-mens-short-sleeve-t-shirt-black,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Men_s-Tee---Black.jpg?v=1502488529,<p>Show your support and pride for America’s ticket with style with this comfortable tee. <br>• Proudly made in the USA</p>
DTC-TPMAGAM-BK-MD,All Products,,Trump-Pence Make America Great Again Tee - Black,Medium,24.00,No,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-mens-short-sleeve-t-shirt-black,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Men_s-Tee---Black.jpg?v=1502488529,<p>Show your support and pride for America’s ticket with style with this comfortable tee. <br>• Proudly made in the USA</p>
DTC-TPMAGAM-BK-LG,All Products,,Trump-Pence Make America Great Again Tee - Black,Large,24.00,No,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-mens-short-sleeve-t-shirt-black,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Men_s-Tee---Black.jpg?v=1502488529,<p>Show your support and pride for America’s ticket with style with this comfortable tee. <br>• Proudly made in the USA</p>
DTC-TPMAGAM-BK-XL,All Products,,Trump-Pence Make America Great Again Tee - Black,X-Large,24.00,No,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-mens-short-sleeve-t-shirt-black,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Men_s-Tee---Black.jpg?v=1502488529,<p>Show your support and pride for America’s ticket with style with this comfortable tee. <br>• Proudly made in the USA</p>
DTC-TPMAGAM-BK-2X,All Products,,Trump-Pence Make America Great Again Tee - Black,2XL,24.00,No,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-mens-short-sleeve-t-shirt-black,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Men_s-Tee---Black.jpg?v=1502488529,<p>Show your support and pride for America’s ticket with style with this comfortable tee. <br>• Proudly made in the USA</p>
DTC-TPMAGAM-BK-3X,All Products,,Trump-Pence Make America Great Again Tee - Black,3XL,24.00,No,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-mens-short-sleeve-t-shirt-black,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Men_s-Tee---Black.jpg?v=1502488529,<p>Show your support and pride for America’s ticket with style with this comfortable tee. <br>• Proudly made in the USA</p>
DTC-TPMAGAW-WH-SM,All Products,,Trump-Pence Make America Great Again Women's Tee- White,Small,24.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-womens-short-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Women_s-Tee---White.jpg?v=1502477128,"<p>Show your support and pride for America’s Winning Ticket with style with this comfortable tee.</p>
<p><span>• 100% Fine Jersey cotton construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in </span>USA</p>
<p> </p>
<p>Please refer to Fitting Guide when ordering; these are very form fitting shirts.</p>"
DTC-TPMAGAW-WH-MD,All Products,,Trump-Pence Make America Great Again Women's Tee- White,Medium,24.00,No,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-womens-short-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Women_s-Tee---White.jpg?v=1502477128,"<p>Show your support and pride for America’s Winning Ticket with style with this comfortable tee.</p>
<p><span>• 100% Fine Jersey cotton construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in </span>USA</p>
<p> </p>
<p>Please refer to Fitting Guide when ordering; these are very form fitting shirts.</p>"
DTC-TPMAGAW-WH-LG,All Products,,Trump-Pence Make America Great Again Women's Tee- White,Large,24.00,No,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-womens-short-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Women_s-Tee---White.jpg?v=1502477128,"<p>Show your support and pride for America’s Winning Ticket with style with this comfortable tee.</p>
<p><span>• 100% Fine Jersey cotton construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in </span>USA</p>
<p> </p>
<p>Please refer to Fitting Guide when ordering; these are very form fitting shirts.</p>"
DTC-TPMAGAW-WH-XL,All Products,,Trump-Pence Make America Great Again Women's Tee- White,X-Large,24.00,Yes,https://shop.donaldjtrump.com/products/trump-pence-make-america-great-again-womens-short-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Trump-Pence-Make-America-Great-Again-Women_s-Tee---White.jpg?v=1502477128,"<p>Show your support and pride for America’s Winning Ticket with style with this comfortable tee.</p>
<p><span>• 100% Fine Jersey cotton construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in </span>USA</p>
<p> </p>
<p>Please refer to Fitting Guide when ordering; these are very form fitting shirts.</p>"
DTC-BUMPS-VTRNS,All Products,,Veterans for Trump Bumper Sticker - Pack of 2,Default Title,5.00,Yes,https://shop.donaldjtrump.com/products/veterans-for-trump-bumper-sticker-pack-of-2,https://cdn.shopify.com/s/files/1/1427/9954/products/S3.jpg?v=1471146829,"<p>Veterans for Trump bumper stickers are for more than just your car, so order plenty, stick them everywhere and show your support!</p>
<p>• White vinyl rear<br>• Pressure-sensitive adhesive<br>• Measures 11.5"" x 3""<br>• Easy Application<br>• Packaged in set of 2 of same design as shown<br>• Proudly Made in USA</p>
<ul></ul>"
DTC-VTRNSM-WH-XS,All Products,,Veterans for Trump Men's Tee - White,X-Small,24.00,Yes,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-short-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Veterans-for-Trump-Men_s-Tee.jpg?v=1502481920,"<p>All-American, just like our veterans who stand with Trump.</p>
<p>• Fine Jersey (100% Cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<ul></ul>"
DTC-VTRNSM-WH-SM,All Products,,Veterans for Trump Men's Tee - White,Small,24.00,Yes,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-short-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Veterans-for-Trump-Men_s-Tee.jpg?v=1502481920,"<p>All-American, just like our veterans who stand with Trump.</p>
<p>• Fine Jersey (100% Cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<ul></ul>"
DTC-VTRNSM-WH-MD,All Products,,Veterans for Trump Men's Tee - White,Medium,24.00,No,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-short-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Veterans-for-Trump-Men_s-Tee.jpg?v=1502481920,"<p>All-American, just like our veterans who stand with Trump.</p>
<p>• Fine Jersey (100% Cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<ul></ul>"
DTC-VTRNSM-WH-LG,All Products,,Veterans for Trump Men's Tee - White,Large,24.00,No,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-short-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Veterans-for-Trump-Men_s-Tee.jpg?v=1502481920,"<p>All-American, just like our veterans who stand with Trump.</p>
<p>• Fine Jersey (100% Cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<ul></ul>"
DTC-VTRNSM-WH-XL,All Products,,Veterans for Trump Men's Tee - White,X-Large,24.00,No,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-short-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Veterans-for-Trump-Men_s-Tee.jpg?v=1502481920,"<p>All-American, just like our veterans who stand with Trump.</p>
<p>• Fine Jersey (100% Cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<ul></ul>"
DTC-VTRNSM-WH-2X,All Products,,Veterans for Trump Men's Tee - White,2XL,24.00,No,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-short-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Veterans-for-Trump-Men_s-Tee.jpg?v=1502481920,"<p>All-American, just like our veterans who stand with Trump.</p>
<p>• Fine Jersey (100% Cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<ul></ul>"
DTC-VTRNSM-WH-3X,All Products,,Veterans for Trump Men's Tee - White,3XL,24.00,No,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-short-sleeve-t-shirt-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Veterans-for-Trump-Men_s-Tee.jpg?v=1502481920,"<p>All-American, just like our veterans who stand with Trump.</p>
<p>• Fine Jersey (100% Cotton) construction<br>• Durable rib neckband<br>• Proudly Made in USA</p>
<ul></ul>"
DTC-VT-GY-SM,All Products,,Veterans for Trump Tee,Small,25.00,Yes,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-tshirt-gray,https://cdn.shopify.com/s/files/1/1427/9954/products/gray-veterans-for-trump.jpg?v=1562093937,"<p><span style=""line-height: 1.4;"">Show your support as a veteran for Trump with this comfortable, everyday tee.<br> </span></p>
<ul>
<li>Fine Jersey (90/10 Cotton/Poly) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
DTC-VT-GY-MD,All Products,,Veterans for Trump Tee,Medium,25.00,Yes,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-tshirt-gray,https://cdn.shopify.com/s/files/1/1427/9954/products/gray-veterans-for-trump.jpg?v=1562093937,"<p><span style=""line-height: 1.4;"">Show your support as a veteran for Trump with this comfortable, everyday tee.<br> </span></p>
<ul>
<li>Fine Jersey (90/10 Cotton/Poly) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
DTC-VT-GY-LG,All Products,,Veterans for Trump Tee,Large,25.00,Yes,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-tshirt-gray,https://cdn.shopify.com/s/files/1/1427/9954/products/gray-veterans-for-trump.jpg?v=1562093937,"<p><span style=""line-height: 1.4;"">Show your support as a veteran for Trump with this comfortable, everyday tee.<br> </span></p>
<ul>
<li>Fine Jersey (90/10 Cotton/Poly) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
DTC-VT-GY-XL,All Products,,Veterans for Trump Tee,X-Large,25.00,Yes,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-tshirt-gray,https://cdn.shopify.com/s/files/1/1427/9954/products/gray-veterans-for-trump.jpg?v=1562093937,"<p><span style=""line-height: 1.4;"">Show your support as a veteran for Trump with this comfortable, everyday tee.<br> </span></p>
<ul>
<li>Fine Jersey (90/10 Cotton/Poly) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
DTC-VT-GY-2X,All Products,,Veterans for Trump Tee,2XL,25.00,Yes,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-tshirt-gray,https://cdn.shopify.com/s/files/1/1427/9954/products/gray-veterans-for-trump.jpg?v=1562093937,"<p><span style=""line-height: 1.4;"">Show your support as a veteran for Trump with this comfortable, everyday tee.<br> </span></p>
<ul>
<li>Fine Jersey (90/10 Cotton/Poly) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
DTC-VT-GY-3X,All Products,,Veterans for Trump Tee,3XL,25.00,Yes,https://shop.donaldjtrump.com/products/veterans-for-trump-mens-tshirt-gray,https://cdn.shopify.com/s/files/1/1427/9954/products/gray-veterans-for-trump.jpg?v=1562093937,"<p><span style=""line-height: 1.4;"">Show your support as a veteran for Trump with this comfortable, everyday tee.<br> </span></p>
<ul>
<li>Fine Jersey (90/10 Cotton/Poly) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0163-5040-WH-S,All Products,,Veterans for Trump Tee - White,Small,25.00,Yes,https://shop.donaldjtrump.com/products/veterans-for-trump-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Screen_Shot_2019-11-04_at_10.58.31_AM.png?v=1572887209,"<p>Proudly wear the official Veterans for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
SP-TPC-TPC0163-5040-WH-M,All Products,,Veterans for Trump Tee - White,Medium,25.00,Yes,https://shop.donaldjtrump.com/products/veterans-for-trump-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Screen_Shot_2019-11-04_at_10.58.31_AM.png?v=1572887209,"<p>Proudly wear the official Veterans for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
SP-TPC-TPC0163-5040-WH-L,All Products,,Veterans for Trump Tee - White,Large,25.00,Yes,https://shop.donaldjtrump.com/products/veterans-for-trump-tee-white,https://cdn.shopify.com/s/files/1/1427/9954/products/Screen_Shot_2019-11-04_at_10.58.31_AM.png?v=1572887209,"<p>Proudly wear the official Veterans for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
